,Ano,#,Especialidade,Local,Numero_Ordem
358,2022,359.0,Medicina Geral Familiar,ACES Lisboa Ocidental e Oeiras - USF Jardim dos Plátanos,359.0
359,2022,360.0,Anestesiologia,"Centro Hospitalar Lisboa Central, E.P.E.",360.0
360,2022,361.0,Pneumologia,"Centro Hospitalar de São João, E.P.E.",361.0
361,2022,362.0,Anestesiologia,"Centro Hospitalar de São João, E.P.E.",362.0
362,2022,363.0,Ginecologia/Obstetricia,Hospital de Braga,363.0
363,2022,364.0,Radiologia,"Centro Hospitalar do Algarve, E.P.E.",364.0
364,2022,365.0,Radiologia,Hospital Beatriz Ângelo,365.0
365,2022,366.0,Cirurgia Pediátrica,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",366.0
366,2022,367.0,Pediatria,"Centro Hospitalar de São João, E.P.E.",367.0
367,2022,368.0,Ortopedia,"Centro Hospitalar de Lisboa Norte, E.P.E.",368.0
368,2022,369.0,Ginecologia/Obstetricia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",369.0
369,2022,370.0,,,370.0
370,2022,371.0,Medicina Geral Familiar,ACES Arco Ribeirinho - USF Ribeirinha,371.0
371,2022,372.0,Anestesiologia,Hospital de Braga,372.0
372,2022,373.0,Ginecologia/Obstetricia,"Centro Hospitalar do Porto, E.P.E.",373.0
373,2022,374.0,Anestesiologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",374.0
374,2022,375.0,Ortopedia,"Centro Hospitalar do Baixo Vouga, E.P.E.",375.0
375,2022,376.0,Nefrologia,"Centro Hospitalar de São João, E.P.E.",376.0
376,2022,377.0,Medicina Geral Familiar,ACES Lisboa Central - USF da Baixa,377.0
377,2022,378.0,Pneumologia,Hospital de Braga,378.0
378,2022,379.0,Anestesiologia,"Centro Hospitalar Lisboa Central, E.P.E.",379.0
379,2022,380.0,Urologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",380.0
380,2022,381.0,Cirurgia Geral,"Unidade Local de Saúde de Matosinhos, E.P.E.",381.0
381,2022,382.0,Medicina Interna,"Unidade Local de Saúde de Matosinhos, E.P.E.",382.0
382,2022,383.0,Cardiologia,"Centro Hospitalar Lisboa Central, E.P.E.",383.0
383,2022,384.0,Medicina Geral Familiar,"ULS Matosinhos, E.P.E. - USF Oceanos",384.0
384,2022,385.0,Doenças Infecciosas,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",385.0
385,2022,386.0,Anestesiologia,"Centro Hospitalar de São João, E.P.E.",386.0
386,2022,387.0,,,387.0
387,2022,388.0,Pneumologia,"Centro Hospitalar do Baixo Vouga, E.P.E.",388.0
388,2022,389.0,Ginecologia/Obstetricia,"Centro Hospitalar do Baixo Vouga, E.P.E.",389.0
389,2022,390.0,Ginecologia/Obstetricia,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",390.0
390,2022,391.0,Endocrinologia/Nutrição,"Hospital Divino Espírito Santo de Ponta Delgada, E.P.E.",391.0
391,2022,392.0,Psiquiatria,"Hospital de Magalhães Lemos, E.P.E.",392.0
392,2022,393.0,Ortopedia,"Unidade Local de Saúde de Matosinhos, E.P.E.",393.0
393,2022,394.0,Pediatria,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",394.0
394,2022,395.0,Anestesiologia,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",395.0
395,2022,396.0,Medicina Geral Familiar,ACES Cávado III - Barcelos/Esposende - USF Santo António,396.0
396,2022,397.0,Ginecologia/Obstetricia,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",397.0
397,2022,398.0,Pediatria,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",398.0
398,2022,399.0,Anestesiologia,"Centro Hospitalar Lisboa Central, E.P.E.",399.0
399,2022,400.0,Medicina Intensiva,"Centro Hospitalar Lisboa Central, E.P.E.",400.0
400,2022,401.0,Anestesiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",401.0
401,2022,402.0,Medicina Física Reabilitação,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",402.0
402,2022,403.0,Gastroenterologia,"Unidade Local de Saúde de Castelo Branco, E.P.E.",403.0
403,2022,404.0,Reumatologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",404.0
404,2022,405.0,Ortopedia,"Centro Hospitalar da Póvoa/Vila do Conde, E.P.E.",405.0
405,2022,406.0,Medicina Interna,"Hospital Santa Maria Maior, E.P.E. - Barcelos",406.0
406,2022,407.0,Medicina Trabalho,"Centro Hospitalar de Lisboa Norte, E.P.E.",407.0
407,2022,408.0,Anestesiologia,"Centro Hospitalar de São João, E.P.E.",408.0
408,2022,409.0,Medicina Geral Familiar,ACES Grande Porto IV - Póvoa de Varzim/Vila do Conde - USF Aqueduto,409.0
409,2022,410.0,Medicina Geral Familiar,ACES Tâmega II - Vale do Sousa Sul - USF Baltar,410.0
410,2022,411.0,Medicina Trabalho,"Centro Hospitalar de São João, E.P.E.",411.0
411,2022,412.0,Radiologia,"Hospital Divino Espírito Santo de Ponta Delgada, E.P.E.",412.0
412,2022,413.0,Pediatria,Hospital Beatriz Ângelo,413.0
413,2022,414.0,Medicina Interna,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",414.0
414,2022,415.0,Medicina Geral Familiar,ACES Tâmega III - Vale do Sousa Norte - USF Terras de Ferreira,415.0
415,2022,416.0,Cirurgia MaxiloFacial,"Centro Hospitalar de São João, E.P.E.",416.0
416,2022,417.0,Pediatria,"Centro Hospitalar de São João, E.P.E.",417.0
417,2022,418.0,Medicina Geral Familiar,ACES Grande Porto IV - Póvoa de Varzim/Vila do Conde - USF S. Simão da Junqueira,418.0
418,2022,419.0,Anestesiologia,"Centro Hospitalar de Leiria, E.P.E.",419.0
419,2022,420.0,Medicina Física Reabilitação,"Centro Hospitalar do Porto, E.P.E.",420.0
420,2022,421.0,Reumatologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",421.0
421,2022,422.0,Cardiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",422.0
422,2022,423.0,Medicina Geral Familiar,ACES Dão Lafões - USF Infante D. Henrique,423.0
423,2022,424.0,Medicina Geral Familiar,ACES Lisboa Norte - USF Alvalade,424.0
424,2022,425.0,Medicina Geral Familiar,ACES Pinhal Litoral - USF Vitrius,425.0
425,2022,426.0,Ginecologia/Obstetricia,"Centro Hospitalar Lisboa Central, E.P.E.",426.0
426,2022,427.0,Anestesiologia,"Hospital Garcia de Orta, E.P.E.",427.0
427,2022,428.0,Psiquiatria,Hospital Beatriz Ângelo,428.0
428,2022,429.0,Pneumologia,"Unidade Local de Saúde de Matosinhos, E.P.E.",429.0
429,2022,430.0,Cardiologia,"Centro Hospitalar Lisboa Central, E.P.E.",430.0
430,2022,431.0,,,431.0
431,2022,432.0,Pediatria,Hospital da CUF Descobertas,432.0
432,2022,433.0,Urologia,"Unidade Local de Saúde de Matosinhos, E.P.E.",433.0
433,2022,434.0,Nefrologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",434.0
434,2022,435.0,Medicina Física Reabilitação,"Unidade Local de Saúde do Alto Minho, E.P.E.",435.0
435,2022,436.0,Ginecologia/Obstetricia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",436.0
436,2022,437.0,Anestesiologia,"Centro Hospitalar do Algarve, E.P.E.",437.0
437,2022,438.0,Ginecologia/Obstetricia,Hospital Beatriz Ângelo,438.0
438,2022,439.0,Pneumologia,Hospital Central do Funchal,439.0
439,2022,440.0,Neurologia,"Centro Hospitalar Lisboa Central, E.P.E.",440.0
440,2022,441.0,Pediatria,"Unidade Local de Saúde de Matosinhos, E.P.E.",441.0
441,2022,442.0,Anestesiologia,Hospital de Vila Franca de Xira,442.0
442,2022,443.0,Medicina Geral Familiar,ACES Lisboa Ocidental e Oeiras - USF São Julião de Oeiras,443.0
443,2022,444.0,Anestesiologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",444.0
444,2022,445.0,Medicina Nuclear,"Centro Hospitalar de São João, E.P.E.",445.0
445,2022,446.0,Anestesiologia,"Centro Hospitalar do Baixo Vouga, E.P.E.",446.0
446,2022,447.0,Neurocirurgia,"Centro Hospitalar Lisboa Central, E.P.E.",447.0
447,2022,448.0,Anestesiologia,"Instituto Português Oncologia do Porto Francisco Gentil, E.P.E. ",448.0
448,2022,449.0,Anestesiologia,"Centro Hospitalar de Entre-Douro e Vouga, E.P.E.",449.0
449,2022,450.0,Anestesiologia,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",450.0
450,2022,451.0,Anestesiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",451.0
451,2022,452.0,Saúde Pública,"ULS Matosinhos, E.P.E . - USP Matosinhos",452.0
452,2022,453.0,Ginecologia/Obstetricia,"Unidade Local de Saúde do Alto Minho, E.P.E.",453.0
453,2022,454.0,Medicina Geral Familiar,ACES Baixo Mondego - USF Condeixa,454.0
454,2022,455.0,Neurorradiologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",455.0
455,2022,456.0,Pediatria,"Centro Hospitalar de Lisboa Norte, E.P.E.",456.0
456,2022,457.0,Ortopedia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",457.0
457,2022,458.0,Anestesiologia,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",458.0
458,2022,459.0,Ginecologia/Obstetricia,"Unidade Local de Saúde do Alto Minho, E.P.E.",459.0
459,2022,460.0,Cardiologia,"Centro Hospitalar Lisboa Central, E.P.E.",460.0
460,2022,461.0,Medicina Interna,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",461.0
461,2022,462.0,Anatomia Patológica,"Instituto Português Oncologia do Porto Francisco Gentil, E.P.E. ",462.0
462,2022,463.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar de Lisboa Norte, E.P.E.",463.0
463,2022,464.0,Pneumologia,"Centro Hospitalar de São João, E.P.E.",464.0
464,2022,465.0,Anestesiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",465.0
465,2022,466.0,Nefrologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",466.0
466,2022,467.0,Pneumologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",467.0
467,2022,468.0,Nefrologia,"Centro Hospitalar Lisboa Central, E.P.E.",468.0
468,2022,469.0,Reumatologia,Hospital Beatriz Ângelo,469.0
469,2022,470.0,Otorrinolaringologia,"Hospital Divino Espírito Santo de Ponta Delgada, E.P.E.",470.0
470,2022,471.0,Nefrologia,"Centro Hospitalar de São João, E.P.E.",471.0
471,2022,472.0,Otorrinolaringologia,Hospital Central do Funchal,472.0
472,2022,473.0,Pediatria,"Centro Hospitalar de São João, E.P.E.",473.0
473,2022,474.0,Pediatria,"Centro Hospitalar de São João, E.P.E.",474.0
474,2022,475.0,Medicina Geral Familiar,ACES Alto Ave - Guimarães/Vizela/Terras de Basto - USF Ponte,475.0
475,2022,476.0,Anestesiologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",476.0
476,2022,477.0,Psiquiatria,Centro Hospitalar Psiquiátrico de Lisboa,477.0
477,2022,478.0,Neurorradiologia,"Hospital Garcia de Orta, E.P.E.",478.0
478,2022,479.0,Neurologia,"Centro Hospitalar do Porto, E.P.E.",479.0
479,2022,480.0,Medicina Física Reabilitação,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",480.0
480,2022,481.0,Psiquiatria,"Centro Hospitalar Barreiro Montijo, E.P.E.",481.0
481,2022,482.0,Ginecologia/Obstetricia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",482.0
482,2022,483.0,Nefrologia,Hospital de Braga,483.0
483,2022,484.0,Pediatria,"Centro Hospitalar de São João, E.P.E.",484.0
484,2022,485.0,Anestesiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",485.0
485,2022,486.0,Medicina Geral Familiar,ACES Douro II - Douro Sul - USF Almedina,486.0
486,2022,487.0,Ginecologia/Obstetricia,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",487.0
487,2022,488.0,Pediatria,Hospital de Braga,488.0
488,2022,489.0,Cardiologia,"Hospital Garcia de Orta, E.P.E.",489.0
489,2022,490.0,,,490.0
490,2022,491.0,Medicina Física Reabilitação,"Centro Hospitalar de Tondela - Viseu, E.P.E.",491.0
491,2022,492.0,Anestesiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",492.0
492,2022,493.0,Medicina Física Reabilitação,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",493.0
493,2022,494.0,Urologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",494.0
494,2022,495.0,,,495.0
495,2022,496.0,Anestesiologia,"Centro Hospitalar de Leiria, E.P.E.",496.0
496,2022,497.0,Neurorradiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",497.0
497,2022,498.0,Cirurgia MaxiloFacial,"Centro Hospitalar Lisboa Central, E.P.E.",498.0
498,2022,499.0,Medicina Geral Familiar,ACES Grande Porto VIII - Espinho/Gaia - USF Nova Via,499.0
499,2022,500.0,Medicina Intensiva,"Unidade Local de Saúde de Matosinhos, E.P.E.",500.0
500,2022,501.0,Anestesiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",501.0
501,2022,502.0,Anestesiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",502.0
502,2022,503.0,Anestesiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",503.0
503,2022,504.0,Pediatria,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",504.0
504,2022,505.0,Medicina Geral Familiar,ACES Estuário do Tejo - USF Gago Coutinho,505.0
505,2022,506.0,Pediatria,"Unidade Local de Saúde do Alto Minho, E.P.E.",506.0
506,2022,507.0,Medicina Física Reabilitação,Centro de Reabilitação no Norte,507.0
507,2022,508.0,Medicina Interna,"Hospital Divino Espírito Santo de Ponta Delgada, E.P.E.",508.0
508,2022,509.0,Ginecologia/Obstetricia,"Centro Hospitalar do Algarve, E.P.E.",509.0
509,2022,510.0,Ginecologia/Obstetricia,"Centro Hospitalar de Tondela - Viseu, E.P.E.",510.0
510,2022,511.0,Pediatria,"Unidade Local de Saúde do Alto Minho, E.P.E.",511.0
511,2022,512.0,Medicina Interna,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",512.0
512,2022,513.0,Neurologia,HPP Hospital de Cascais,513.0
513,2022,514.0,Psiquiatria,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",514.0
514,2022,515.0,Anestesiologia,"Hospital Divino Espírito Santo de Ponta Delgada, E.P.E.",515.0
515,2022,516.0,Psiquiatria,"Centro Hospitalar do Baixo Vouga, E.P.E.",516.0
516,2022,517.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar Lisboa Central, E.P.E.",517.0
517,2022,518.0,Anestesiologia,"Centro Hospitalar de Setúbal, E.P.E.",518.0
518,2022,519.0,Pediatria,Hospital de Braga,519.0
519,2022,520.0,Psiquiatria,Hospital de Braga,520.0
520,2022,521.0,Pneumologia,"Centro Hospitalar do Porto, E.P.E.",521.0
521,2022,522.0,Anestesiologia,"Centro Hospitalar de Tondela - Viseu, E.P.E.",522.0
522,2022,523.0,Medicina Física Reabilitação,Hospital de Braga,523.0
523,2022,524.0,Imunoalergologia,"Centro Hospitalar de São João, E.P.E.",524.0
524,2022,525.0,Cirurgia Geral,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",525.0
525,2022,526.0,Anestesiologia,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",526.0
526,2022,527.0,Nefrologia,Hospital Central do Funchal,527.0
527,2022,528.0,Anestesiologia,"Hospital Espírito Santo de Évora, E.P.E.",528.0
528,2022,529.0,Anestesiologia,"Centro Hospitalar do Algarve, E.P.E.",529.0
529,2022,530.0,Ortopedia,"Centro Hospitalar de Lisboa Norte, E.P.E.",530.0
530,2022,531.0,Endocrinologia/Nutrição,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",531.0
531,2022,532.0,Anestesiologia,"Centro Hospitalar de Tondela - Viseu, E.P.E.",532.0
532,2022,533.0,Medicina Física Reabilitação,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",533.0
533,2022,534.0,Pediatria,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",534.0
534,2022,535.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",535.0
535,2022,536.0,Pneumologia,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",536.0
536,2022,537.0,Medicina Física Reabilitação,"Centro Hospitalar do Porto, E.P.E.",537.0
537,2022,538.0,Pediatria,"Unidade Local de Saúde de Matosinhos, E.P.E.",538.0
538,2022,539.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",539.0
539,2022,540.0,Psiquiatria,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",540.0
540,2022,541.0,Neurorradiologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",541.0
541,2022,542.0,Medicina Geral Familiar,ACES Cávado I - Braga - USF Gualtar,542.0
542,2022,543.0,Psiquiatria,"Centro Hospitalar de São João, E.P.E.",543.0
543,2022,544.0,Anestesiologia,Hospital Central do Funchal,544.0
544,2022,545.0,,,545.0
545,2022,546.0,Medicina Física Reabilitação,Hospital de Braga,546.0
546,2022,547.0,Neurologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",547.0
547,2022,548.0,Medicina Geral Familiar,ACES Tâmega III - Vale do Sousa Norte - USF Nova Lousada,548.0
548,2022,549.0,Pneumologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",549.0
549,2022,550.0,,,550.0
550,2022,551.0,Pediatria,"Centro Hospitalar Lisboa Central, E.P.E.",551.0
551,2022,552.0,Psiquiatria,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",552.0
552,2022,553.0,Cirurgia Geral,"Unidade Local de Saúde de Matosinhos, E.P.E.",553.0
553,2022,554.0,Psiquiatria,"Centro Hospitalar de São João, E.P.E.",554.0
554,2022,555.0,Cirurgia Geral,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",555.0
555,2022,556.0,Neurorradiologia,Hospital Central do Funchal,556.0
556,2022,557.0,Neurologia,Hospital da Luz,557.0
557,2022,558.0,Pediatria,"Centro Hospitalar do Médio Ave, E.P.E.",558.0
558,2022,559.0,Anestesiologia,Hospital Central do Funchal,559.0
559,2022,560.0,Ortopedia,"Centro Hospitalar do Baixo Vouga, E.P.E.",560.0
560,2022,561.0,Ortopedia,Hospital Beatriz Ângelo,561.0
561,2022,562.0,Medicina Intensiva,"Centro Hospitalar Lisboa Central, E.P.E.",562.0
562,2022,563.0,Pediatria,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",563.0
563,2022,564.0,Medicina Desportiva,Centro Nacional de Medicina Desportiva de Lisboa,564.0
564,2022,565.0,Pneumologia,Hospital da Luz,565.0
565,2022,566.0,Ginecologia/Obstetricia,Hospital Beatriz Ângelo,566.0
566,2022,567.0,Ginecologia/Obstetricia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",567.0
567,2022,568.0,Medicina Física Reabilitação,Centro de Reabilitação no Norte,568.0
568,2022,569.0,Neurorradiologia,Hospital Beatriz Ângelo,569.0
569,2022,570.0,Medicina Geral Familiar,ACES Lisboa Ocidental e Oeiras - USF Conde de Oeiras,570.0
570,2022,571.0,Pneumologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",571.0
571,2022,572.0,Ginecologia/Obstetricia,HPP Hospital de Cascais,572.0
572,2022,573.0,Neurologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",573.0
573,2022,574.0,Oncologia Médica,"Centro Hospitalar de Lisboa Norte, E.P.E.",574.0
574,2022,575.0,Medicina Geral Familiar,ACES Alentejo Central - USF Eborae,575.0
575,2022,576.0,Nefrologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",576.0
576,2022,577.0,Ginecologia/Obstetricia,"Centro Hospitalar Lisboa Central, E.P.E.",577.0
577,2022,578.0,Pediatria,"Centro Hospitalar do Algarve, E.P.E.",578.0
578,2022,579.0,Medicina Física Reabilitação,Hospital da Prelada,579.0
579,2022,580.0,Nefrologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",580.0
580,2022,581.0,Nefrologia,"Centro Hospitalar de Tondela - Viseu, E.P.E.",581.0
581,2022,582.0,Ginecologia/Obstetricia,Hospital de Vila Franca de Xira,582.0
582,2022,583.0,,,583.0
583,2022,584.0,Pediatria,"Centro Hospitalar de Setúbal, E.P.E.",584.0
584,2022,585.0,Medicina Interna,"Centro Hospitalar do Baixo Vouga, E.P.E.",585.0
585,2022,586.0,Pneumologia,"Centro Hospitalar de Entre-Douro e Vouga, E.P.E.",586.0
586,2022,587.0,Cardiologia,Hospital Central do Funchal,587.0
587,2022,588.0,Medicina Geral Familiar,ACES Lisboa Ocidental e Oeiras - USF Linha de Algés,588.0
588,2022,589.0,Cardiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",589.0
589,2022,590.0,Medicina Física Reabilitação,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",590.0
590,2022,591.0,Neurologia,"Centro Hospitalar de São João, E.P.E.",591.0
591,2022,592.0,Medicina Intensiva,Hospital Beatriz Ângelo,592.0
592,2022,593.0,Psiquiatria,Centro Hospitalar Psiquiátrico de Lisboa,593.0
593,2022,594.0,Endocrinologia/Nutrição,Hospital Beatriz Ângelo,594.0
594,2022,595.0,Ortopedia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",595.0
595,2022,596.0,Ginecologia/Obstetricia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",596.0
596,2022,597.0,Medicina Geral Familiar,ACES Grande Porto V - Porto Ocidental - USF Serpa Pinto,597.0
597,2022,598.0,Ginecologia/Obstetricia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",598.0
598,2022,599.0,Neurologia,"Unidade Local de Saúde de Matosinhos, E.P.E.",599.0
599,2022,600.0,Imunoalergologia,"Centro Hospitalar Lisboa Central, E.P.E.",600.0
600,2022,601.0,Cirurgia Cardíaca,"Centro Hospitalar de São João, E.P.E.",601.0
601,2022,602.0,Medicina Geral Familiar,ACES Baixo Vouga - USF Santa Joana - Aveiro,602.0
602,2022,603.0,Ginecologia/Obstetricia,Hospital Central do Funchal,603.0
603,2022,604.0,Pediatria,"Centro Hospitalar Lisboa Central, E.P.E.",604.0
604,2022,605.0,Ginecologia/Obstetricia,"Centro Hospitalar de Lisboa Norte, E.P.E.",605.0
605,2022,606.0,Ginecologia/Obstetricia,HPP Hospital de Cascais,606.0
606,2022,607.0,Medicina Física Reabilitação,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",607.0
607,2022,608.0,Oncologia Médica,"Instituto Português Oncologia do Porto Francisco Gentil, E.P.E. ",608.0
608,2022,609.0,Ortopedia,"Centro Hospitalar de Setúbal, E.P.E.",609.0
609,2022,610.0,Pediatria,HPP Hospital de Cascais,610.0
610,2022,611.0,Cirurgia Cardíaca,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",611.0
611,2022,612.0,Ortopedia,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",612.0
612,2022,613.0,Hematologia Clínica,"Centro Hospitalar de São João, E.P.E.",613.0
613,2022,614.0,,,614.0
614,2022,615.0,Neurologia,"Hospital Garcia de Orta, E.P.E.",615.0
615,2022,616.0,Neurologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",616.0
616,2022,617.0,Medicina Geral Familiar,"ULS Matosinhos, E.P.E. - USF Porta do Sol",617.0
617,2022,618.0,Cardiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",618.0
618,2022,619.0,Ginecologia/Obstetricia,"Centro Hospitalar Barreiro Montijo, E.P.E.",619.0
619,2022,620.0,Neurocirurgia,"Centro Hospitalar de Lisboa Norte, E.P.E.",620.0
